Method,Label,Model,Category,Precision,Recall,F1,LabelThreshold,HistThreshold
graph,head,juvenile,mature,0.4,0.4,0.4,0.70,0.5
graph,claw,juvenile,mature,0.5,0.25,0.333333333333,0.70,0.5
graph,body,juvenile,mature,1.0,1.0,1.0,0.70,0.5
graph,arm,juvenile,mature,0.857,0.6,0.705833905285,0.70,0.5
model,tail,juvenile,mature,1.0,1.0,1.0,0.70,0.5
model,body,mature,mature,1.0,1.0,1.0,0.35,0.7
model,arm,mature,mature,0.5,0.333,0.399759903962,0.35,0.7
model,claw,mature,mature,0.667,0.364,0.470975751697,0.35,0.7
graph,body,mature,mature,1.0,1.0,1.0,0.35,0.7
graph,arm,mature,mature,0.5,0.333,0.399759903962,0.35,0.7
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.35,0.7
model,body,mature,juvenile,0.9,0.9,0.9,0.35,0.7
model,head,mature,juvenile,0.6,0.6,0.6,0.35,0.7
model,arm,mature,juvenile,0.524,0.55,0.536685288641,0.35,0.7
model,claw,mature,juvenile,0.571,0.308,0.400154721274,0.35,0.7
graph,body,mature,juvenile,0.9,0.9,0.9,0.35,0.7
graph,head,mature,juvenile,0.7,0.7,0.7,0.35,0.7
graph,arm,mature,juvenile,0.476,0.5,0.487704918033,0.35,0.7
graph,claw,mature,juvenile,0.571,0.308,0.400154721274,0.35,0.7
model,head,mature,mature,0.4,0.4,0.4,0.35,0.7
graph,head,mature,mature,0.4,0.4,0.4,0.35,0.7
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.35,0.7
model,claw,juvenile,juvenile,0.8,0.444,0.571061093248,0.35,0.7
model,tail,juvenile,juvenile,0.875,0.875,0.875,0.35,0.7
model,body,juvenile,juvenile,1.0,1.0,1.0,0.35,0.7
model,head,juvenile,juvenile,1.0,1.0,1.0,0.35,0.7
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.35,0.7
graph,head,juvenile,juvenile,1.0,1.0,1.0,0.35,0.7
graph,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.35,0.7
graph,claw,juvenile,juvenile,0.8,0.444,0.571061093248,0.35,0.7
model,arm,juvenile,mature,0.75,0.6,0.666666666667,0.35,0.7
model,claw,juvenile,mature,0.333,0.2,0.24990619137,0.35,0.7
model,tail,juvenile,mature,1.0,1.0,1.0,0.35,0.7
model,body,juvenile,mature,1.0,1.0,1.0,0.35,0.7
model,head,juvenile,mature,0.4,0.4,0.4,0.35,0.7
graph,body,juvenile,mature,1.0,1.0,1.0,0.35,0.7
graph,head,juvenile,mature,0.4,0.4,0.4,0.35,0.7
graph,arm,juvenile,mature,0.75,0.6,0.666666666667,0.35,0.7
graph,claw,juvenile,mature,0.333,0.2,0.24990619137,0.35,0.7
model,head,mature,mature,0.333,0.333,0.333,0.16,0.9
model,body,mature,mature,1.0,1.0,1.0,0.16,0.9
model,arm,mature,mature,0.3,0.25,0.272727272727,0.16,0.9
model,back,mature,mature,0.4,0.4,0.4,0.16,0.9
model,claw,mature,mature,0.667,0.364,0.470975751697,0.16,0.9
graph,head,mature,mature,0.333,0.333,0.333,0.16,0.9
graph,body,mature,mature,1.0,1.0,1.0,0.16,0.9
graph,arm,mature,mature,0.3,0.25,0.272727272727,0.16,0.9
graph,back,mature,mature,0.5,0.6,0.545454545455,0.16,0.9
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.16,0.9
model,head,mature,juvenile,0.7,0.7,0.7,0.16,0.9
model,body,mature,juvenile,1.0,1.0,1.0,0.16,0.9
model,tail,mature,juvenile,0.5,0.5,0.5,0.16,0.9
model,arm,mature,juvenile,0.5,0.65,0.565217391304,0.16,0.9
model,back,mature,juvenile,0.111,0.167,0.13335971223,0.16,0.9
model,claw,mature,juvenile,0.571,0.308,0.400154721274,0.16,0.9
graph,head,mature,juvenile,0.8,0.8,0.8,0.16,0.9
graph,body,mature,juvenile,1.0,1.0,1.0,0.16,0.9
graph,arm,mature,juvenile,0.458,0.55,0.499801587302,0.16,0.9
graph,back,mature,juvenile,0.111,0.167,0.13335971223,0.16,0.9
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.16,0.9
model,tail,mature,mature,1.0,1.0,1.0,0.16,0.9
graph,tail,mature,mature,1.0,1.0,1.0,0.16,0.9
graph,tail,mature,juvenile,1.0,1.0,1.0,0.16,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.16,0.9
model,body,juvenile,mature,1.0,1.0,1.0,0.16,0.9
model,tail,juvenile,mature,0.75,0.75,0.75,0.16,0.9
model,arm,juvenile,mature,0.625,0.417,0.500239923225,0.16,0.9
model,claw,juvenile,mature,0.25,0.143,0.181933842239,0.16,0.9
graph,body,juvenile,mature,1.0,1.0,1.0,0.16,0.9
graph,back,juvenile,mature,0.0,0.0,0,0.16,0.9
graph,head,juvenile,mature,0.286,0.333,0.307715670436,0.16,0.9
graph,tail,juvenile,mature,0.0,0.0,0,0.16,0.9
model,head,juvenile,juvenile,0.9,0.9,0.9,0.16,0.9
model,body,juvenile,juvenile,1.0,1.0,1.0,0.16,0.9
model,tail,juvenile,juvenile,0.889,0.889,0.889,0.16,0.9
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.16,0.9
model,back,juvenile,juvenile,0.75,0.75,0.75,0.16,0.9
model,claw,juvenile,juvenile,0.7,0.389,0.500091827365,0.16,0.9
graph,head,juvenile,juvenile,0.9,0.9,0.9,0.16,0.9
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.16,0.9
graph,tail,juvenile,juvenile,0.857,0.857,0.857,0.16,0.9
graph,arm,juvenile,juvenile,1.0,0.65,0.787878787879,0.16,0.9
graph,back,juvenile,juvenile,0.625,1.0,0.769230769231,0.16,0.9
graph,claw,juvenile,juvenile,0.889,0.5,0.640028797696,0.16,0.9
graph,claw,juvenile,mature,0.667,0.4,0.500093720712,0.16,0.9
graph,arm,juvenile,mature,0.714,0.5,0.588138385502,0.16,0.9
model,back,juvenile,mature,0.0,0.0,0,0.16,0.9
model,claw,mature,mature,0.667,0.364,0.470975751697,0.12,0.9
model,head,mature,mature,0.333,0.333,0.333,0.12,0.9
model,body,mature,mature,1.0,1.0,1.0,0.12,0.9
model,back,mature,mature,0.333,0.4,0.36343792633,0.12,0.9
model,arm,mature,mature,0.273,0.25,0.260994263862,0.12,0.9
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.12,0.9
graph,head,mature,mature,0.333,0.333,0.333,0.12,0.9
graph,body,mature,mature,1.0,1.0,1.0,0.12,0.9
graph,back,mature,mature,0.5,0.8,0.615384615385,0.12,0.9
graph,arm,mature,mature,0.273,0.25,0.260994263862,0.12,0.9
model,claw,mature,juvenile,0.571,0.308,0.400154721274,0.12,0.9
model,head,mature,juvenile,0.636,0.7,0.666467065868,0.12,0.9
model,body,mature,juvenile,1.0,1.0,1.0,0.12,0.9
model,tail,mature,juvenile,0.4,0.4,0.4,0.12,0.9
model,back,mature,juvenile,0.111,0.167,0.13335971223,0.12,0.9
model,arm,mature,juvenile,0.5,0.65,0.565217391304,0.12,0.9
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.12,0.9
graph,head,mature,juvenile,0.8,0.8,0.8,0.12,0.9
graph,body,mature,juvenile,1.0,1.0,1.0,0.12,0.9
graph,back,mature,juvenile,0.1,0.167,0.125093632959,0.12,0.9
graph,arm,mature,juvenile,0.417,0.5,0.454743729553,0.12,0.9
model,tail,mature,mature,1.0,1.0,1.0,0.12,0.9
graph,tail,mature,mature,1.0,1.0,1.0,0.12,0.9
graph,tail,mature,juvenile,0.333,0.333,0.333,0.12,0.9
model,claw,juvenile,mature,0.25,0.143,0.181933842239,0.12,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.12,0.9
model,body,juvenile,mature,1.0,1.0,1.0,0.12,0.9
model,tail,juvenile,mature,0.75,0.75,0.75,0.12,0.9
model,arm,juvenile,mature,0.625,0.417,0.500239923225,0.12,0.9
graph,head,juvenile,mature,0.286,0.333,0.307715670436,0.12,0.9
graph,body,juvenile,mature,1.0,1.0,1.0,0.12,0.9
graph,tail,juvenile,mature,0.0,0.0,0,0.12,0.9
graph,back,juvenile,mature,0.0,0.0,0,0.12,0.9
model,claw,juvenile,juvenile,0.7,0.389,0.500091827365,0.12,0.9
model,head,juvenile,juvenile,0.9,0.9,0.9,0.12,0.9
model,body,juvenile,juvenile,1.0,1.0,1.0,0.12,0.9
model,tail,juvenile,juvenile,0.889,0.889,0.889,0.12,0.9
model,back,juvenile,juvenile,0.75,0.75,0.75,0.12,0.9
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.12,0.9
graph,claw,juvenile,juvenile,0.889,0.5,0.640028797696,0.12,0.9
graph,head,juvenile,juvenile,0.9,0.9,0.9,0.12,0.9
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.12,0.9
graph,tail,juvenile,juvenile,0.857,0.857,0.857,0.12,0.9
graph,back,juvenile,juvenile,0.625,1.0,0.769230769231,0.12,0.9
graph,arm,juvenile,juvenile,1.0,0.65,0.787878787879,0.12,0.9
graph,claw,juvenile,mature,0.667,0.4,0.500093720712,0.12,0.9
graph,arm,juvenile,mature,0.714,0.5,0.588138385502,0.12,0.9
model,back,juvenile,mature,0.0,0.0,0,0.12,0.9
model,body,mature,juvenile,1.0,1.0,1.0,0.60,0.3
model,arm,mature,juvenile,0.7,0.5,0.583333333333,0.60,0.3
model,claw,mature,juvenile,0.333,0.182,0.235363106796,0.60,0.3
graph,body,mature,juvenile,1.0,1.0,1.0,0.60,0.3
graph,claw,mature,juvenile,0.333,0.182,0.235363106796,0.60,0.3
graph,arm,mature,juvenile,0.7,0.5,0.583333333333,0.60,0.3
model,body,mature,mature,1.0,1.0,1.0,0.60,0.3
model,arm,mature,mature,1.0,0.5,0.666666666667,0.60,0.3
model,claw,mature,mature,1.0,0.556,0.714652956298,0.60,0.3
graph,body,mature,mature,1.0,1.0,1.0,0.60,0.3
graph,claw,mature,mature,1.0,0.556,0.714652956298,0.60,0.3
graph,arm,mature,mature,1.0,0.5,0.666666666667,0.60,0.3
model,head,juvenile,juvenile,0.833,0.833,0.833,0.60,0.3
model,tail,juvenile,juvenile,1.0,1.0,1.0,0.60,0.3
model,body,juvenile,juvenile,1.0,1.0,1.0,0.60,0.3
model,claw,juvenile,juvenile,0.75,0.429,0.545801526718,0.60,0.3
model,arm,juvenile,juvenile,0.9,0.563,0.692686261107,0.60,0.3
graph,head,juvenile,juvenile,0.833,0.833,0.833,0.60,0.3
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.60,0.3
graph,arm,juvenile,juvenile,0.9,0.563,0.692686261107,0.60,0.3
graph,claw,juvenile,juvenile,0.75,0.429,0.545801526718,0.60,0.3
model,head,juvenile,mature,0.4,0.4,0.4,0.60,0.3
model,body,juvenile,mature,1.0,1.0,1.0,0.60,0.3
model,claw,juvenile,mature,0.5,0.25,0.333333333333,0.60,0.3
model,arm,juvenile,mature,0.857,0.6,0.705833905285,0.60,0.3
graph,head,juvenile,mature,0.4,0.4,0.4,0.60,0.3
graph,body,juvenile,mature,1.0,1.0,1.0,0.60,0.3
graph,arm,juvenile,mature,0.857,0.6,0.705833905285,0.60,0.3
graph,claw,juvenile,mature,0.5,0.25,0.333333333333,0.60,0.3
model,tail,juvenile,mature,1.0,1.0,1.0,0.60,0.3
model,body,mature,mature,1.0,1.0,1.0,0.16,0.7
model,claw,mature,mature,0.667,0.364,0.470975751697,0.16,0.7
model,back,mature,mature,0.333,0.4,0.36343792633,0.16,0.7
model,tail,mature,mature,0.833,0.833,0.833,0.16,0.7
model,head,mature,mature,0.333,0.333,0.333,0.16,0.7
model,arm,mature,mature,0.462,0.5,0.480249480249,0.16,0.7
graph,body,mature,mature,1.0,1.0,1.0,0.16,0.7
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.16,0.7
graph,back,mature,mature,0.571,0.8,0.666374908826,0.16,0.7
graph,tail,mature,mature,1.0,1.0,1.0,0.16,0.7
graph,head,mature,mature,0.333,0.333,0.333,0.16,0.7
graph,arm,mature,mature,0.5,0.5,0.5,0.16,0.7
model,body,mature,juvenile,1.0,1.0,1.0,0.16,0.7
model,claw,mature,juvenile,0.625,0.333,0.434498956159,0.16,0.7
model,back,mature,juvenile,0.111,0.167,0.13335971223,0.16,0.7
model,tail,mature,juvenile,0.5,0.5,0.5,0.16,0.7
model,head,mature,juvenile,0.7,0.7,0.7,0.16,0.7
model,arm,mature,juvenile,0.48,0.6,0.533333333333,0.16,0.7
graph,body,mature,juvenile,1.0,1.0,1.0,0.16,0.7
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.16,0.7
graph,back,mature,juvenile,0.111,0.167,0.13335971223,0.16,0.7
graph,head,mature,juvenile,0.8,0.8,0.8,0.16,0.7
graph,arm,mature,juvenile,0.44,0.55,0.488888888889,0.16,0.7
graph,tail,mature,juvenile,1.0,1.0,1.0,0.16,0.7
model,body,juvenile,mature,1.0,1.0,1.0,0.16,0.7
model,claw,juvenile,mature,0.25,0.143,0.181933842239,0.16,0.7
model,tail,juvenile,mature,0.75,0.75,0.75,0.16,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.16,0.7
model,arm,juvenile,mature,0.667,0.5,0.571550985433,0.16,0.7
graph,head,juvenile,mature,0.333,0.333,0.333,0.16,0.7
graph,back,juvenile,mature,0.0,0.0,0,0.16,0.7
graph,body,juvenile,mature,1.0,1.0,1.0,0.16,0.7
graph,tail,juvenile,mature,0.0,0.0,0,0.16,0.7
model,body,juvenile,juvenile,1.0,1.0,1.0,0.16,0.7
model,claw,juvenile,juvenile,0.8,0.444,0.571061093248,0.16,0.7
model,back,juvenile,juvenile,0.75,0.75,0.75,0.16,0.7
model,tail,juvenile,juvenile,0.889,0.889,0.889,0.16,0.7
model,head,juvenile,juvenile,0.9,0.9,0.9,0.16,0.7
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.16,0.7
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.16,0.7
graph,claw,juvenile,juvenile,1.0,0.563,0.72040946897,0.16,0.7
graph,back,juvenile,juvenile,0.625,1.0,0.769230769231,0.16,0.7
graph,tail,juvenile,juvenile,0.857,0.857,0.857,0.16,0.7
graph,head,juvenile,juvenile,0.9,0.9,0.9,0.16,0.7
graph,arm,juvenile,juvenile,1.0,0.65,0.787878787879,0.16,0.7
graph,claw,juvenile,mature,0.667,0.4,0.500093720712,0.16,0.7
graph,arm,juvenile,mature,0.75,0.6,0.666666666667,0.16,0.7
model,back,juvenile,mature,0.0,0.0,0,0.16,0.7
model,claw,mature,mature,0.667,0.364,0.470975751697,0.12,0.7
model,body,mature,mature,1.0,1.0,1.0,0.12,0.7
model,arm,mature,mature,0.462,0.5,0.480249480249,0.12,0.7
model,tail,mature,mature,0.833,0.833,0.833,0.12,0.7
model,back,mature,mature,0.333,0.4,0.36343792633,0.12,0.7
model,head,mature,mature,0.333,0.333,0.333,0.12,0.7
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.12,0.7
graph,body,mature,mature,1.0,1.0,1.0,0.12,0.7
graph,arm,mature,mature,0.417,0.417,0.417,0.12,0.7
graph,tail,mature,mature,0.833,0.833,0.833,0.12,0.7
graph,back,mature,mature,0.556,1.0,0.714652956298,0.12,0.7
graph,head,mature,mature,0.333,0.333,0.333,0.12,0.7
model,claw,mature,juvenile,0.625,0.333,0.434498956159,0.12,0.7
model,body,mature,juvenile,1.0,1.0,1.0,0.12,0.7
model,arm,mature,juvenile,0.48,0.6,0.533333333333,0.12,0.7
model,tail,mature,juvenile,0.4,0.4,0.4,0.12,0.7
model,back,mature,juvenile,0.111,0.167,0.13335971223,0.12,0.7
model,head,mature,juvenile,0.636,0.7,0.666467065868,0.12,0.7
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.12,0.7
graph,body,mature,juvenile,1.0,1.0,1.0,0.12,0.7
graph,arm,mature,juvenile,0.4,0.5,0.444444444444,0.12,0.7
graph,back,mature,juvenile,0.1,0.167,0.125093632959,0.12,0.7
graph,head,mature,juvenile,0.8,0.8,0.8,0.12,0.7
graph,tail,mature,juvenile,0.333,0.333,0.333,0.12,0.7
model,claw,juvenile,mature,0.25,0.143,0.181933842239,0.12,0.7
model,body,juvenile,mature,1.0,1.0,1.0,0.12,0.7
model,arm,juvenile,mature,0.667,0.5,0.571550985433,0.12,0.7
model,tail,juvenile,mature,0.75,0.75,0.75,0.12,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.12,0.7
graph,body,juvenile,mature,1.0,1.0,1.0,0.12,0.7
graph,head,juvenile,mature,0.333,0.333,0.333,0.12,0.7
graph,tail,juvenile,mature,0.0,0.0,0,0.12,0.7
graph,back,juvenile,mature,0.0,0.0,0,0.12,0.7
model,claw,juvenile,juvenile,0.8,0.444,0.571061093248,0.12,0.7
model,body,juvenile,juvenile,1.0,1.0,1.0,0.12,0.7
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.12,0.7
model,tail,juvenile,juvenile,0.889,0.889,0.889,0.12,0.7
model,back,juvenile,juvenile,0.75,0.75,0.75,0.12,0.7
model,head,juvenile,juvenile,0.9,0.9,0.9,0.12,0.7
graph,claw,juvenile,juvenile,1.0,0.563,0.72040946897,0.12,0.7
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.12,0.7
graph,arm,juvenile,juvenile,1.0,0.65,0.787878787879,0.12,0.7
graph,tail,juvenile,juvenile,0.857,0.857,0.857,0.12,0.7
graph,back,juvenile,juvenile,0.625,1.0,0.769230769231,0.12,0.7
graph,head,juvenile,juvenile,0.9,0.9,0.9,0.12,0.7
graph,claw,juvenile,mature,0.667,0.4,0.500093720712,0.12,0.7
graph,arm,juvenile,mature,0.75,0.6,0.666666666667,0.12,0.7
model,back,juvenile,mature,0.0,0.0,0,0.12,0.7
model,arm,mature,mature,0.375,0.25,0.3,0.35,0.9
model,body,mature,mature,1.0,1.0,1.0,0.35,0.9
model,claw,mature,mature,0.667,0.364,0.470975751697,0.35,0.9
graph,arm,mature,mature,0.375,0.25,0.3,0.35,0.9
graph,body,mature,mature,1.0,1.0,1.0,0.35,0.9
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.35,0.9
model,arm,mature,juvenile,0.524,0.55,0.536685288641,0.35,0.9
model,body,mature,juvenile,0.9,0.9,0.9,0.35,0.9
model,head,mature,juvenile,0.6,0.6,0.6,0.35,0.9
model,claw,mature,juvenile,0.571,0.308,0.400154721274,0.35,0.9
graph,arm,mature,juvenile,0.476,0.5,0.487704918033,0.35,0.9
graph,body,mature,juvenile,0.9,0.9,0.9,0.35,0.9
graph,head,mature,juvenile,0.7,0.7,0.7,0.35,0.9
graph,claw,mature,juvenile,0.571,0.308,0.400154721274,0.35,0.9
model,head,mature,mature,0.4,0.4,0.4,0.35,0.9
graph,head,mature,mature,0.4,0.4,0.4,0.35,0.9
model,head,juvenile,juvenile,1.0,1.0,1.0,0.35,0.9
model,tail,juvenile,juvenile,0.875,0.875,0.875,0.35,0.9
model,body,juvenile,juvenile,1.0,1.0,1.0,0.35,0.9
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.35,0.9
model,claw,juvenile,juvenile,0.7,0.389,0.500091827365,0.35,0.9
graph,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.35,0.9
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.35,0.9
graph,head,juvenile,juvenile,1.0,1.0,1.0,0.35,0.9
graph,claw,juvenile,juvenile,0.7,0.389,0.500091827365,0.35,0.9
model,head,juvenile,mature,0.5,0.5,0.5,0.35,0.9
model,tail,juvenile,mature,1.0,1.0,1.0,0.35,0.9
model,body,juvenile,mature,1.0,1.0,1.0,0.35,0.9
model,arm,juvenile,mature,0.714,0.5,0.588138385502,0.35,0.9
model,claw,juvenile,mature,0.333,0.2,0.24990619137,0.35,0.9
graph,arm,juvenile,mature,0.714,0.5,0.588138385502,0.35,0.9
graph,body,juvenile,mature,1.0,1.0,1.0,0.35,0.9
graph,head,juvenile,mature,0.5,0.5,0.5,0.35,0.9
graph,claw,juvenile,mature,0.333,0.2,0.24990619137,0.35,0.9
model,back,mature,mature,0.182,0.286,0.222444444444,0.03,0.9
model,arm,mature,mature,0.318,0.35,0.333233532934,0.03,0.9
model,head,mature,mature,0.2,0.222,0.210426540284,0.03,0.9
model,body,mature,mature,0.833,1.0,0.908892525914,0.03,0.9
model,claw,mature,mature,0.6,0.333,0.428295819936,0.03,0.9
model,tail,mature,mature,0.556,0.556,0.556,0.03,0.9
graph,arm,mature,mature,0.211,0.2,0.205352798054,0.03,0.9
graph,back,mature,mature,0.235,0.571,0.332965260546,0.03,0.9
graph,tail,mature,mature,0.4,0.4,0.4,0.03,0.9
graph,head,mature,mature,0.2,0.222,0.210426540284,0.03,0.9
graph,body,mature,mature,0.833,1.0,0.908892525914,0.03,0.9
graph,claw,mature,mature,0.625,0.357,0.454429735234,0.03,0.9
model,back,mature,juvenile,0.083,0.167,0.110888,0.03,0.9
model,arm,mature,juvenile,0.448,0.65,0.530418943534,0.03,0.9
model,head,mature,juvenile,0.7,0.7,0.7,0.03,0.9
model,body,mature,juvenile,0.714,1.0,0.833138856476,0.03,0.9
model,claw,mature,juvenile,0.444,0.25,0.319884726225,0.03,0.9
model,tail,mature,juvenile,0.25,0.25,0.25,0.03,0.9
graph,arm,mature,juvenile,0.385,0.5,0.435028248588,0.03,0.9
graph,back,mature,juvenile,0.067,0.167,0.0956324786325,0.03,0.9
graph,tail,mature,juvenile,0.111,0.111,0.111,0.03,0.9
graph,head,mature,juvenile,0.4,0.4,0.4,0.03,0.9
graph,body,mature,juvenile,0.769,1.0,0.869417750141,0.03,0.9
graph,claw,mature,juvenile,0.375,0.2,0.260869565217,0.03,0.9
model,arm,juvenile,mature,0.7,0.583,0.636165237724,0.03,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.03,0.9
model,body,juvenile,mature,1.0,1.0,1.0,0.03,0.9
model,claw,juvenile,mature,0.4,0.222,0.285530546624,0.03,0.9
model,tail,juvenile,mature,0.8,0.8,0.8,0.03,0.9
graph,back,juvenile,mature,0.167,0.2,0.182016348774,0.03,0.9
graph,arm,juvenile,mature,0.75,0.5,0.6,0.03,0.9
graph,head,juvenile,mature,0.286,0.333,0.307715670436,0.03,0.9
graph,body,juvenile,mature,1.0,1.0,1.0,0.03,0.9
graph,tail,juvenile,mature,0.0,0.0,0,0.03,0.9
model,back,juvenile,juvenile,0.5,0.8,0.615384615385,0.03,0.9
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.03,0.9
model,head,juvenile,juvenile,0.9,0.9,0.9,0.03,0.9
model,body,juvenile,juvenile,1.0,1.0,1.0,0.03,0.9
model,claw,juvenile,juvenile,0.7,0.389,0.500091827365,0.03,0.9
model,tail,juvenile,juvenile,1.0,1.0,1.0,0.03,0.9
graph,back,juvenile,juvenile,0.5,1.0,0.666666666667,0.03,0.9
graph,arm,juvenile,juvenile,1.0,0.7,0.823529411765,0.03,0.9
graph,head,juvenile,juvenile,0.9,0.9,0.9,0.03,0.9
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.03,0.9
graph,claw,juvenile,juvenile,1.0,0.563,0.72040946897,0.03,0.9
graph,tail,juvenile,juvenile,1.0,1.0,1.0,0.03,0.9
model,back,juvenile,mature,0.25,0.333,0.285591766724,0.03,0.9
graph,claw,juvenile,mature,0.667,0.4,0.500093720712,0.03,0.9
model,arm,mature,mature,0.4,0.333,0.36343792633,0.28,0.7
model,body,mature,mature,1.0,1.0,1.0,0.28,0.7
model,head,mature,mature,0.333,0.333,0.333,0.28,0.7
model,claw,mature,mature,0.667,0.364,0.470975751697,0.28,0.7
graph,head,mature,mature,0.333,0.333,0.333,0.28,0.7
graph,body,mature,mature,1.0,1.0,1.0,0.28,0.7
graph,arm,mature,mature,0.444,0.333,0.380571428571,0.28,0.7
graph,claw,mature,mature,0.667,0.364,0.470975751697,0.28,0.7
model,arm,mature,juvenile,0.571,0.6,0.585140905209,0.28,0.7
model,body,mature,juvenile,1.0,1.0,1.0,0.28,0.7
model,head,mature,juvenile,0.7,0.7,0.7,0.28,0.7
model,claw,mature,juvenile,0.625,0.333,0.434498956159,0.28,0.7
graph,head,mature,juvenile,0.8,0.8,0.8,0.28,0.7
graph,body,mature,juvenile,1.0,1.0,1.0,0.28,0.7
graph,arm,mature,juvenile,0.524,0.55,0.536685288641,0.28,0.7
graph,claw,mature,juvenile,0.625,0.333,0.434498956159,0.28,0.7
model,tail,mature,mature,1.0,1.0,1.0,0.28,0.7
model,tail,mature,juvenile,1.0,1.0,1.0,0.28,0.7
model,head,juvenile,mature,0.286,0.333,0.307715670436,0.28,0.7
model,body,juvenile,mature,1.0,1.0,1.0,0.28,0.7
model,tail,juvenile,mature,0.75,0.75,0.75,0.28,0.7
model,back,juvenile,mature,0.0,0.0,0,0.28,0.7
graph,head,juvenile,mature,0.286,0.333,0.307715670436,0.28,0.7
graph,body,juvenile,mature,1.0,1.0,1.0,0.28,0.7
graph,tail,juvenile,mature,0.0,0.0,0,0.28,0.7
graph,back,juvenile,mature,0.0,0.0,0,0.28,0.7
model,head,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
model,back,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
model,tail,juvenile,juvenile,0.889,0.889,0.889,0.28,0.7
model,body,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
model,arm,juvenile,juvenile,0.923,0.6,0.727248850952,0.28,0.7
model,claw,juvenile,juvenile,0.8,0.444,0.571061093248,0.28,0.7
graph,head,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
graph,back,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
graph,tail,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
graph,body,juvenile,juvenile,1.0,1.0,1.0,0.28,0.7
graph,arm,juvenile,juvenile,1.0,0.6,0.75,0.28,0.7
graph,claw,juvenile,juvenile,0.9,0.5,0.642857142857,0.28,0.7
model,arm,juvenile,mature,0.75,0.6,0.666666666667,0.28,0.7
model,claw,juvenile,mature,0.333,0.2,0.24990619137,0.28,0.7
graph,arm,juvenile,mature,0.625,0.5,0.555555555556,0.28,0.7
graph,claw,juvenile,mature,0.333,0.2,0.24990619137,0.28,0.7
model,body,mature,mature,1.0,1.0,1.0,0.07,0.9
model,tail,mature,mature,0.833,0.833,0.833,0.07,0.9
model,claw,mature,mature,0.667,0.375,0.480086372361,0.07,0.9
model,back,mature,mature,0.222,0.333,0.2664,0.07,0.9
model,head,mature,mature,0.222,0.25,0.235169491525,0.07,0.9
model,arm,mature,mature,0.263,0.278,0.270292051756,0.07,0.9
graph,body,mature,mature,1.0,1.0,1.0,0.07,0.9
graph,tail,mature,mature,0.8,0.8,0.8,0.07,0.9
graph,claw,mature,mature,0.667,0.375,0.480086372361,0.07,0.9
graph,back,mature,mature,0.364,0.667,0.470975751697,0.07,0.9
graph,head,mature,mature,0.222,0.25,0.235169491525,0.07,0.9
graph,arm,mature,mature,0.263,0.278,0.270292051756,0.07,0.9
model,body,mature,juvenile,1.0,1.0,1.0,0.07,0.9
model,tail,mature,juvenile,0.286,0.286,0.286,0.07,0.9
model,claw,mature,juvenile,0.571,0.308,0.400154721274,0.07,0.9
model,back,mature,juvenile,0.091,0.167,0.11780620155,0.07,0.9
model,head,mature,juvenile,0.636,0.7,0.666467065868,0.07,0.9
model,arm,mature,juvenile,0.5,0.7,0.583333333333,0.07,0.9
graph,body,mature,juvenile,1.0,1.0,1.0,0.07,0.9
graph,tail,mature,juvenile,0.167,0.167,0.167,0.07,0.9
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.07,0.9
